cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,target
4,4,5,0,4,2,4,6,9,2,84.86431658134272,14.367815864833599,28.23551049038906,11.457656100353175,7.5104384902296655,92.48054231603989,41.5588424475852,3.2749627866477615,95.44053386008925,10.059762497570969,98.81397115347299,1
2,1,6,0,4,0,5,1,2,3,35.29922358168696,6.117610760651083,27.22131219897319,5.629812314649607,34.46734679084354,92.37039468114581,73.48756524461288,72.05876342708804,91.18977969704746,76.40056291209436,15.024057850103812,0
0,1,3,3,4,1,2,1,7,0,97.97011557273963,25.978547562916333,37.99546346815392,8.505026371572743,49.04643937714257,33.21913870169894,7.6620087996479125,66.47768356681874,75.38505913684794,6.833941195860749,30.605105540135003,0
1,1,8,2,2,1,5,1,2,8,57.57853292918339,75.53166504540216,93.97851959714394,71.92212745834341,81.86348771332835,80.46141072604281,26.46476933045634,76.18836167435833,52.6388039771557,61.081546659750686,65.71284523294248,1
4,2,4,0,0,3,0,5,4,0,28.086674321650985,54.493119505929876,79.10200888112703,92.6230877838364,7.67643196384874,15.285892902692677,63.036122136895365,45.788604515551846,35.024781536436286,59.25739009021951,64.90655879449928,0
2,2,6,2,4,1,4,7,7,2,31.975406975205644,1.4053429775659931,17.272237988496876,85.52560264235038,25.865982776127904,62.81226031552713,80.80860390477172,50.3106339423393,55.44532369106613,68.93797871247102,94.07216016221474,0
2,0,1,2,4,3,2,2,6,7,50.70452912662259,69.06217303416567,57.606279755617415,72.11920197544909,26.376973407157912,39.215522511282245,40.67470796571521,45.75917076719347,44.84220968941276,39.17303643577837,7.6699987284884035,0
0,3,7,1,2,3,2,3,1,4,40.28532490558546,95.77972666673463,2.1386044420909744,79.87235186110578,99.46898983745156,82.43237296647705,77.13231825356942,16.540720014508402,27.523125439094407,74.37829590002558,57.56814525045496,0
0,2,8,1,2,2,4,6,4,4,55.88155062323398,45.561859149434916,17.642481585132643,28.838431709010802,36.494454969491805,27.83397372619151,40.98782617963781,51.581130404804924,30.4746288153249,75.12378888490015,87.90747142661594,1
2,2,4,4,5,3,0,0,3,6,2.840468917338601,7.815916979474535,34.22346299091081,15.416523360070666,43.19204836680128,14.670379479895901,52.86578453730332,15.297184952366628,0.0043363862600953595,77.41785603861867,74.57183408249061,1
1,1,5,1,0,0,3,8,8,5,87.94512189803811,46.92442707469521,14.111368330661378,10.633428875545569,14.247260748956236,34.19369019127254,86.61950661281791,56.35647456786188,91.91372867174661,61.97298634577666,71.52542965206769,0
5,2,2,1,0,1,3,3,3,5,82.26607612942126,57.53712794056239,43.673844854263365,39.101009691227326,97.37798447548384,43.27396983114748,82.03235459796653,5.376914089304085,23.161571107578805,98.1944246084893,70.5910899768286,0
1,2,7,2,4,2,3,7,3,6,60.69201606240259,48.59515354192984,35.967858264833616,78.02005979829343,88.57553000639953,90.0957472851353,13.884143044081709,45.39119662548345,64.05710016300408,81.64574478960394,49.851528999744296,0
1,0,8,3,3,1,6,9,1,6,33.95416117424319,13.170861533879286,93.6979345901547,86.72196610843265,51.60065397884929,90.08448685105014,82.10413387890452,49.66497736277626,67.83505374180275,92.74787258701959,40.67520963983014,0
4,0,7,1,4,3,4,1,4,7,98.04045366207646,89.72074599070362,13.537244989387043,22.49148103233136,72.92191060623122,84.63246338036988,43.11737506118271,87.79975708630134,26.408956301323016,62.26846208684545,9.394262760319272,0
0,0,6,4,1,1,5,6,2,4,87.2237661376761,97.39099140830739,97.5732825098752,36.35944203167429,55.00646830242874,85.97840395175605,59.84742127692017,91.56647221978892,82.81244488231793,34.978150856206646,90.2098456874334,1
1,1,3,0,2,3,4,7,2,8,64.25867086339258,30.252918888611646,71.50753008878536,22.113542072947133,50.38614511055849,55.88687948878168,84.66872356165211,60.095533858921335,67.62358369260882,79.03056302066341,88.70220181601464,1
2,2,4,0,5,0,3,2,8,4,48.95453023323331,90.9154726681094,85.72425513555262,56.458350332884535,17.388380066047194,68.8356420158087,40.375667632479015,87.00266528691945,40.08923703843818,11.27288275246352,41.7777760972063,1
1,3,7,0,5,2,4,3,0,3,30.71507187684881,98.04366127601739,22.730600656989587,2.176596536681863,77.11012308444602,55.61268285112079,21.880920050793286,14.940870910091618,20.630421028486413,66.42668914153832,64.75498734394847,1
3,3,8,0,5,2,0,3,5,7,17.09132012959551,81.22271504292783,40.00788639731571,40.08814999041238,34.658701971205616,20.172136776054206,6.220595997664191,27.737019748169,92.91721199315836,21.461935841495748,38.76141092255596,0
5,1,6,2,3,0,4,1,3,5,27.814926078435708,74.32919396937805,90.6953760834893,26.88109917930308,79.28603419885323,86.94126497366354,12.1882979420459,8.400640564844952,60.01220701960715,60.57576868446988,71.81529533944429,0
5,0,7,2,5,3,0,4,2,3,2.535064373167195,12.522570260503741,13.163592195957818,80.30118505173309,61.213677527068924,78.58523853565512,14.033074208340214,85.77586078034405,28.879026382254626,21.974709953813154,58.77073042608725,1
2,2,4,1,3,1,6,3,7,7,94.79481453156666,35.92782374090105,48.18667556474425,35.670204109974776,72.94344444687181,6.166678724054497,38.49883029118183,62.09707188829848,60.1724712927797,99.35722009595888,81.95269665023281,1
0,4,6,1,5,2,0,5,2,8,75.22297496138532,69.38217235672144,91.23329704182947,26.47399537291545,59.20664500214075,16.33655437488759,68.87324460309682,3.027724433445733,70.51952465183466,2.846526490061363,98.5823937037761,1
1,0,2,0,1,3,6,1,0,4,34.020130763202886,25.75785658641384,92.02027519389937,45.88000193258869,35.324358900067956,56.30464903105544,28.35469443813504,79.02560032439504,48.72281485253055,91.2631032339306,37.65120771174726,1
0,2,0,4,3,2,5,4,0,6,41.61670009679401,4.725867792727801,18.896674248073474,56.52582446835236,25.38220873617828,45.62176646826623,25.015928132174547,65.37112920775365,73.21568300892012,13.217763271305216,63.74842160814418,0
0,0,5,4,2,0,2,2,3,8,82.33088593474439,81.59117667084854,83.06533241289668,55.06826438709047,63.08743452233902,38.66518807686822,63.68022855258686,34.65374244468751,97.5085249711667,76.9909204369105,8.217705704945022,1
0,0,2,0,4,0,1,2,9,7,16.51333122781484,51.760193571452284,70.82468963523218,16.206068200346646,63.64161617609769,7.504833269653055,3.1945797625457906,13.088612571594005,90.03446400702923,62.97326120236085,42.03913174267322,0
3,4,8,4,5,1,1,2,1,0,54.75709131398692,44.34152660816352,30.01967970019469,66.45128617045613,54.437098350944304,80.78144853350031,57.752197974096234,78.88472246689922,46.119499032933234,26.979210636228544,97.89775242737676,1
3,2,4,0,0,3,6,9,7,4,12.513429492045614,25.904000607596313,71.19092353227546,2.2343030476469683,11.32210407841966,21.736000786561416,37.049295411196006,14.152006579789955,33.331671104975804,3.5141543231855366,46.678400459311874,1
3,4,2,1,4,1,5,3,6,0,48.350184321991996,87.42571696971548,24.00272921626324,92.41711449659059,45.70397075471943,78.46553600472313,47.43244077918711,83.4355881660425,36.93810183564318,95.29561150358029,58.39628640895107,1
2,3,5,4,3,2,2,7,8,6,33.42603858624409,65.92439890547045,75.44044434375581,63.27839878989915,91.74181733163677,49.240659403883434,7.6331071492860225,71.61053744452116,31.851309395008244,97.74361213978385,48.95997248895421,0
0,2,1,0,3,1,3,4,6,7,68.99063281063265,57.5703371026598,54.49908879021012,34.64466777894597,54.500861325627014,9.726073527503566,64.51553909260753,86.69493826111466,60.402000007717085,93.46002949170708,39.821426595449935,0
4,0,0,0,4,2,2,9,8,1,25.139592664908704,2.8198129819497098,14.300400269077961,63.25904148365405,58.31231373594387,35.781818706814676,70.94465987355338,50.31798678358126,63.0423295721622,87.23546983970064,35.82314495554467,0
0,4,4,3,4,0,1,3,6,6,75.09972391872242,22.921084049260255,95.09792253007598,57.01168350813239,18.17803027050241,46.062932943801115,91.42835248983785,89.76102357540945,73.44296200810567,68.54468309174105,52.92697491700794,1
3,3,8,1,4,3,2,1,9,1,21.68267601276258,47.380071720611326,37.46408406325224,61.172315564327185,38.43639041515797,61.146025406789406,46.04510866123036,62.23196089667695,85.24400246975364,37.150468382445844,56.160551306869486,1
0,0,6,3,0,0,5,0,6,6,65.00846062664922,51.05843201180659,31.578535073601245,64.84765829459819,56.60686800009227,69.7377535651466,59.76823198076995,16.21696395037314,7.247367009536387,48.42245476108138,96.87616385278407,0
2,1,5,1,4,3,6,0,6,8,72.50407002330356,36.6855600627653,12.460763088508154,23.661813787462105,53.43379770817073,36.41944816986329,97.73660132004245,94.78240258543067,7.638658433741274,6.892058160082371,23.43930974548477,1
2,2,5,0,0,3,4,5,0,7,71.95131555102209,15.580608867863733,22.531721012513785,5.946658038868147,22.78011473933774,73.7997877418072,62.95185760785124,0.11811252543784123,80.90944415635157,14.015163669819742,28.603130315302916,1
0,1,1,3,2,2,1,0,0,0,0.9911314753251133,83.57270921989539,6.501632034333826,63.239798226397305,91.90228374687503,79.08674228186582,35.353484892822884,38.17844625604378,62.65695770084319,68.32722170978805,93.09010289125047,0
1,3,5,3,3,2,3,3,8,4,64.21275298500065,96.79866364482838,67.02758998929494,83.59018712514612,55.58633829736435,22.593470254356983,0.45688129835559366,22.452760963265938,94.78246450854344,18.45033381398086,55.544063758052374,0
5,3,4,0,1,2,6,2,4,2,16.20003595166315,47.94580761901018,76.21266541050488,2.3389543066542506,29.639347935018623,87.54132060405071,34.736337733237356,55.26474929584382,8.54095065075865,34.146587408350285,69.42508627096956,1
5,0,0,3,5,1,3,6,5,4,32.10428064647143,99.37821146008417,88.88645821053518,43.54065056144378,26.005165064808246,72.23778584440421,19.39790963133332,66.31339673334223,13.457998193837817,71.35727845890342,32.47958628002684,1
4,3,5,1,1,2,4,9,5,8,57.68656871838594,13.883011213779195,6.262776601285813,36.50370203816705,45.69917469950712,24.704585168011782,89.04799889264274,49.62352443944159,29.31029667612368,35.964490497600046,10.411873864173838,0
4,1,8,2,3,3,6,7,2,8,43.713309094762195,23.94954962371133,3.5515012636945564,14.803174559880471,18.835478175787024,98.88619075001121,90.0389227315968,2.9700308373004636,67.89584461469002,21.08326255994093,65.24533925372366,0
1,0,1,3,1,0,4,3,3,6,87.04328182369161,73.08983327775795,62.80303983145418,7.612843271964554,35.32095687849907,6.455703814335967,72.82302054216318,92.39393106300929,43.39627031589912,44.26221572473262,70.70934519710734,0
4,0,7,4,3,1,0,6,8,8,7.768966976515634,96.67710624904518,86.14284945171768,88.04104023673405,62.86540421954475,81.01846836767317,29.624800773448857,93.7969060480258,11.965570435498563,87.67171587060753,21.55153644862562,0
1,4,5,4,2,3,4,3,2,1,34.76038342766016,49.780028025848274,10.823392432370815,28.714597036870003,55.01400642360436,66.58241783188792,19.23921654183509,0.457773247306259,87.20258830081082,20.834994864879953,45.2271843892685,1
2,0,0,4,2,0,5,1,5,0,46.603101838665275,70.26434097492478,22.21347832288192,22.678323484655472,12.497201789940371,65.84286105761312,52.762431723475046,70.39000409110669,62.047495933876775,87.48865861404406,68.58323430405432,1
0,4,5,4,3,0,4,6,5,6,30.82676338461655,81.35266961471905,67.70638879954369,98.84247234102907,5.481531602692813,49.734735023977805,7.6831739818795874,70.90882363446927,32.14079057225477,26.108049433383396,83.76094471152817,0
1,4,6,4,2,2,3,0,8,5,92.52342573261072,35.205676586235136,82.4630187895102,13.593722210914617,42.21263717321316,80.42854688461262,9.93868288418913,86.41286139609063,5.028475079707617,32.414418739283626,70.13924318693296,1
5,0,5,4,1,3,0,4,4,2,31.060549911208568,77.87483705471585,45.988590516906726,62.74075813480076,50.94844451706349,7.42935121670083,74.86331407706611,34.897983876201266,86.65018873932556,64.84923536149746,74.03071487243484,0
2,1,1,2,1,0,0,6,2,8,93.05911835490109,91.85793595368865,10.225667174908605,35.81672573028571,96.33528698991228,59.7920680662118,24.74336706692387,89.8903918966748,98.93782131082413,74.56251301828476,57.428864931282455,0
3,2,6,0,3,3,2,1,3,3,30.23073160795847,90.23400106536779,99.53483843053894,88.60519515833647,49.82969753639106,46.4443711107146,58.83448555120104,58.52228525815659,80.3691591002242,16.048176796637993,56.04992593862057,0
0,2,7,0,1,2,6,8,4,2,29.306094622542243,85.50687694235623,95.66087692789475,91.84939818176969,65.95623092625054,40.900280409600796,74.39862120699966,80.41792682564015,67.79153477757919,41.87237551886059,78.50741787452047,1
0,1,5,3,0,2,4,4,0,7,93.84089709951095,93.0312054570725,76.18265123870181,76.51835662242267,91.71569602927889,85.94198758262772,46.17042964543362,87.39639890363266,11.536130584960901,99.98870792433031,32.25092013121256,1
5,2,5,4,5,1,2,8,3,4,92.70051057421014,16.101964856893158,58.85030852438611,29.071746016767985,66.61432971544228,68.8071241933386,79.16465057664456,17.57985615402131,17.81729580843767,85.06634986383578,11.593288387147139,0
5,3,3,2,3,3,6,5,2,8,37.936814174866576,11.658505723625346,21.003484481906554,11.029877173955981,42.77837262477172,96.00232199881023,83.78264447998221,37.60176519962635,23.341454856265987,49.7004598737295,22.8635371488743,0
1,2,2,2,1,3,2,0,2,0,22.318891771610804,88.67754149718175,52.934654245219335,45.642278722652804,1.1460530780585954,53.51036818243057,28.199386004332993,87.19273196631032,68.23068001945047,46.19116852900442,23.229876979874543,0
1,3,6,2,2,2,2,3,1,6,37.626895546605354,5.44168308784344,25.205377417919152,42.16039849516397,94.5653974291888,64.4683447429263,53.5189631677697,94.65358319001886,52.25348856407047,61.1168854712724,18.598337270665567,1
5,3,0,0,0,0,0,4,0,6,41.14118930365579,99.9023896791687,78.33988164322837,55.98902860006216,43.084941202317616,72.79178783655186,10.873314196374917,6.9171158600862315,70.5693095907683,95.61601049003173,27.409327762580695,1
0,3,3,1,3,1,0,2,3,1,90.1550893656585,81.5781459679401,58.06709720449085,97.83126406651125,87.08342803103619,53.43831000930117,97.80642963285518,63.95030941816394,14.747172015686461,17.12542646475258,41.80387951274657,1
0,0,2,0,3,3,4,4,8,1,49.57942494150607,31.63866040712722,22.681316776241587,71.15706993260025,75.70817649547902,28.59129332514858,9.837116748151242,82.44132325834272,26.17055788023963,76.99318226652684,74.60407105105391,1
1,2,7,4,2,0,5,0,6,8,35.43867394130159,65.24513390943638,55.87552176068792,47.800984439100866,60.669738050317434,79.0261638640246,62.68519633812105,20.14774965820386,37.607068128241814,1.4236989709237147,16.375300953584613,0
1,3,4,0,5,3,5,7,8,6,58.88687493617463,3.907634136975413,28.156860717710973,0.6442179830620676,92.41233928655403,34.9411895032262,5.6708125238802864,16.918535264169797,88.37870555659195,3.847525332164936,63.45331145218031,0
4,4,5,3,1,3,2,5,5,0,71.72303577750078,74.82057726870839,3.7709173661002016,6.157713810845888,30.882297113598057,2.7685769467069687,88.63202794978419,11.453240417476906,7.553808272155438,57.45533260664183,69.99571440693927,0
0,2,8,4,2,0,6,7,6,8,9.90869881213916,32.69016747195056,10.827394900698417,29.700361053869926,55.94218861991486,10.052022132646698,44.79515707376473,24.62945008475238,7.934090303167118,40.94367288476716,55.73420929418962,0
2,3,6,3,3,3,1,1,9,4,85.40608129153372,41.70190795785245,89.77805021094208,29.318908765581252,86.82302403545978,12.718902354653128,28.684353509120253,53.693564357079396,36.704656909961365,78.90933250239007,80.98890599696449,1
2,1,6,4,3,0,1,0,9,4,17.390698652584234,46.26773776316582,48.54671470508514,54.624371635635974,17.77238274923706,60.4384136382554,14.356662534139453,7.600633289998482,6.412179505572002,14.620118137964354,75.56058036634775,1
1,3,6,2,2,2,6,1,8,0,49.239203288809804,2.5584825819012003,33.11777408152777,97.44260143541791,32.837037887537335,29.756181128152516,13.664831850785596,49.555294841366845,14.896502165848124,32.3352818621977,97.82231922353807,0
3,1,6,2,1,0,6,1,5,4,93.48879943946238,53.590333895322814,88.0080914486638,22.249543879642886,84.89096081741742,13.537789635099006,62.649742840622125,45.09057954761686,44.345172378156505,67.29544474940214,81.94817734306362,0
2,0,5,4,1,2,2,9,6,0,13.088861163805731,74.47132005080198,51.209564074337024,50.07218221529969,7.823428553997891,14.709462689172115,79.84362736034797,26.084815295939144,40.70010759855217,37.22241032065138,96.82355079877378,0
3,1,0,1,2,1,5,9,0,4,57.807727972185674,96.50951945935137,28.414375995172424,90.02666376298346,79.06354148841551,82.20371314181229,68.01491747895906,21.070834475042254,79.99407285104827,67.4678407309753,68.77279734023358,1
5,2,3,2,5,3,6,2,4,8,95.41654816076377,95.06706268401254,29.30278376636003,55.46676226232287,2.1365748879017987,15.431158138330659,20.461934673802183,63.53322579656713,33.570062175406456,82.41726758158026,18.74817185213047,0
5,0,7,0,0,0,0,9,2,3,38.824691982457416,13.820013543938693,65.82997930435856,9.921455125526613,18.359894649274576,56.48638320363558,72.93190454706458,63.09762979721716,5.058502616577975,76.94892523110913,54.35313962224995,1
2,0,6,2,5,2,5,9,3,0,73.8693640675466,43.8684489798961,13.498673608525191,66.52428822404113,43.19299297760338,83.61075199653375,63.92417059770488,44.479646556895666,99.40801382414362,71.6964217896039,78.77315790208846,0
0,2,2,2,4,1,3,7,7,2,22.242394175817783,26.863612786501335,47.938476766200125,28.3841890299407,48.97084968485687,35.745678702529226,79.1365082584899,84.47030942315875,90.59043210917062,13.835922658540179,91.84434381009099,0
0,2,1,3,1,2,0,4,7,1,11.771343456054561,17.495867539289744,89.16999652146724,0.040882221967486476,78.78001685392427,77.40210954662918,39.991738446537695,63.77853340629957,99.24968254973656,87.4246401795704,3.0596937294892657,1
