cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,target
3,1,2,2,6,4,1,5,5,1,0,5,89.65542282301364,78.69209571412091,90.39708355494089,32.92009711462319,9.843776972336737,9.382374248215575,0.7441391638916661,62.69386736866714,60.62767374955358,41.38204096021948,74.99332544156138,67.56758723312521,0
4,1,0,1,4,7,4,1,6,3,1,4,77.07809622700385,42.07248271023474,5.455242578382046,82.50256888061087,35.39453781135363,70.83983502483345,35.90199799706115,80.17449515282611,59.15210415594371,96.59787209901911,30.579828406140496,8.07744675188622,1
3,1,5,0,2,7,8,0,0,2,0,0,70.12269321577187,50.93306187504335,80.17796320367403,72.24062291599228,6.8296892174145585,10.868939799330512,29.905791433306796,78.9765785388315,52.304659439435476,36.420729043412095,97.47569045454239,13.44970441642408,0
4,0,7,0,1,6,6,5,4,3,0,1,13.145053231605075,68.51680327755403,98.17161798476464,6.823133888609679,11.736679485734546,66.13689954527499,77.15564822022311,82.50001779359717,59.63548631372334,10.71334586860896,59.04148034284083,24.681742473374047,1
1,1,0,0,3,0,8,5,4,3,3,8,81.81138005635033,36.76621827329151,28.411030439017892,12.03120329517514,71.36051302602444,59.251173387457854,72.04680114917346,50.03235824400214,61.60202113047677,11.388822965920454,42.549489642830295,3.6039455425755262,1
3,0,8,1,6,1,4,0,6,2,2,6,10.357723290043486,99.99815454403465,78.84720163576868,35.930456544399014,76.03689103194783,36.93230259068204,27.673398466001153,85.16056083487688,74.20026981455904,72.22074222816602,45.9740360500284,80.06996656291425,0
0,1,3,1,5,5,1,2,5,4,1,6,13.199564181318769,6.095753051208696,85.96129239638009,66.88920634497435,53.94389392272678,63.24873607299257,31.826640664331496,5.262699748275268,64.23800134457974,77.12186209187232,71.10011484642362,5.3153266875663245,0
3,0,7,2,6,6,5,4,4,4,0,6,98.7136880634672,98.89868666912012,0.7924899687971387,18.112278758486312,41.28504748400803,29.40854948423357,97.56738344347964,91.38826969972524,70.86040967421958,52.35980818828663,6.873004761064183,13.071307237874585,0
2,0,5,2,3,0,4,1,3,3,5,1,14.375959926424342,47.55194180720925,83.10992710485107,15.631293740217789,59.51387695894805,41.50321761682394,70.54304126642509,14.715988133746693,95.24784707496734,60.5046392847054,39.37731056946679,11.204064277640969,0
4,0,2,0,4,7,9,2,1,0,1,3,67.5543444720024,57.42322188923231,85.67380183759296,38.24344218008452,92.6582819554196,15.240174163650288,40.78596524549907,53.28682272652816,12.71250534018522,42.13382980724904,91.32838385854633,64.09937917880978,1
2,0,3,2,5,4,6,4,6,2,0,1,33.591956805825276,32.40523987325417,91.67023853731448,32.59831421959475,93.64758555981136,59.580416332036535,7.313298642851674,61.61119667040469,15.461550250715739,71.48295591926367,58.22865735599761,6.069502758358059,1
0,1,8,1,1,2,2,0,1,0,6,5,48.032401464320316,50.99662358329934,10.139899363615346,88.08817014583444,92.14976644789535,74.04539878741902,27.140962044262306,40.635057286173485,47.18375493469562,8.609371417033152,55.901276641191856,62.68036823085389,0
4,0,7,2,0,4,5,1,0,1,1,7,19.427990262147866,1.0247759930312017,41.43757354290991,45.2515534300273,30.590744646847178,57.02756441662097,8.79113960321629,74.355998901298,30.382082379056897,4.248579747464998,79.56973844207491,91.85249442839961,0
4,0,8,1,2,6,6,0,6,4,4,2,91.75991490132613,28.20028808758256,12.163543866705972,15.838321685080025,64.17136592202877,90.98205076568159,52.0372589841993,53.82827345832207,75.62322503531833,44.674394515583884,89.49271589995192,60.759452003470315,1
4,0,0,1,4,6,3,0,1,2,5,5,31.50338326687736,70.03009436722874,64.87545465956529,54.61050206765295,99.63284517609067,59.32252624743778,42.785920594440356,29.735390383423066,73.68897580444886,56.397313410204696,69.9538856793602,56.152870806176516,0
1,1,3,2,2,1,2,4,5,4,4,2,58.28088202430459,60.18766116910499,3.614514918995204,73.8372340063602,39.554763448764554,42.2784007343486,49.22798042139406,83.27194598201419,8.57423354808493,15.767591455407626,96.74678664511237,84.69232199670309,0
4,0,1,0,4,5,6,0,1,4,3,4,16.16453040740745,92.41373503459374,56.60086532877905,56.86127183589107,18.035164297036687,95.83342992220311,10.323009281255091,60.00960803394628,81.09054269995339,64.27910182959545,47.67805671795612,60.02842398968033,1
0,0,3,1,3,6,9,0,6,2,2,1,16.790378446067677,14.8720077493397,17.426505474488284,24.92810509575539,84.61382639822853,63.57390404630867,28.759538706636214,49.48508267040263,3.752798977644578,57.85269391515673,36.19811868990887,88.40575961824966,1
2,1,0,0,1,6,4,0,6,3,0,4,55.31556754995145,91.7879860872408,74.96424285694515,9.166883530645908,29.33581480987153,10.031676381150456,94.89763811123512,40.9089058692931,42.260860443451755,12.08536047813703,20.851748976331265,58.58194810316576,1
1,1,1,2,3,1,9,4,2,2,5,7,79.82808486491298,88.94161758378067,15.465006327523644,32.33903181797232,70.46273950397239,78.75891850825154,18.668172305053677,78.73477696075321,2.7210916672063434,7.062949428576837,30.153536812129822,82.15643866467789,0
3,1,3,0,2,7,2,0,3,1,3,1,85.33532790521275,78.00346297568854,99.31591760741189,23.557632775339997,62.80508002576176,77.09067838975369,28.457145113802675,0.4208078701614326,64.88817669964385,36.95949023474887,34.01364530729203,28.6309244237936,0
0,1,7,1,0,0,7,3,6,2,3,6,90.48917164727446,48.3309288974369,58.26131925985092,88.7303523734269,9.238428283157774,74.17731185887013,70.53072544058226,36.561634136047175,98.3831572022198,10.185597567505678,45.96288679092787,31.876202277524403,1
0,1,7,1,6,3,4,2,0,4,3,1,96.09672448325861,48.83874227924719,2.588963478366202,77.31356544903656,86.14671180525418,46.57956411023261,45.49999513808069,34.57704073391642,34.368250429657124,68.25660849581806,76.95491201271064,57.11906702404684,0
0,1,2,0,4,5,5,0,3,0,6,4,39.39372168247828,36.778676827982636,23.0077635588836,14.340037407623306,85.10617438154478,35.441470016439915,88.28685768595244,21.7087053581556,35.97815121336748,6.528395488577932,17.84690215941682,39.061266060505204,1
1,0,8,0,0,5,2,2,0,2,2,4,40.943112496371235,40.309091504344195,30.35394254489051,40.59657929305997,68.33650060384555,13.187021191898252,90.6800815677379,84.00077875570638,80.77547698143246,58.04080175867422,81.14200904070923,77.99627422799075,0
4,0,8,1,0,7,7,2,3,3,0,3,58.04900703450833,64.98149711338145,75.1647853216259,56.2708786266083,64.3539971070296,69.99070155568022,74.29445425305883,9.746660640147109,62.37540107273322,69.00664695034938,26.281277136230308,58.885160597588104,1
4,1,3,0,6,0,6,5,6,2,1,7,86.34262821216667,72.36034084591392,33.5661905693924,90.70165609113795,39.99489957178106,51.887051623499566,98.89360126593408,97.15886050489746,51.10601181748983,46.161844610185334,16.805121377656185,73.18239143176679,0
4,0,8,0,3,4,9,4,5,4,1,1,78.7752603116205,16.47896229220107,51.626165232248034,86.53547566610825,69.45919784899475,52.73252969748412,47.56258976837622,39.04906480271095,99.53862032550398,79.08182738072794,65.50294979690527,54.22267362385753,0
2,1,5,0,6,7,1,4,3,3,5,7,95.13940643349692,32.087358416041056,1.436383388254825,97.47512135893581,71.69689065168392,76.18814733142845,98.63612227104618,6.414617660822353,63.951179077838425,44.55076928406834,18.073417400319947,51.60330755746887,0
4,1,5,1,0,5,7,2,0,1,5,2,58.4855667349557,49.871761166558315,1.0552560306509862,90.00229971684251,52.22734570093171,74.21616352471251,47.691347449726166,95.52303700342954,60.726802795322634,84.57297175397638,61.132149347873735,91.02599610872505,1
1,1,5,1,5,4,5,4,2,2,6,7,24.79367467434742,38.159190520004714,55.015291195569084,47.071119296833494,53.1109117958525,43.64406236236178,83.24187190020784,73.8694513989197,20.602839028729957,1.39669722802509,34.718844870815545,24.269062390821773,1
0,1,8,1,4,6,8,0,1,3,6,6,30.274720467593475,66.59582845074301,6.76627502024485,90.25978615951763,43.52342717706531,66.3213865318072,51.60038845110609,71.41146639111963,20.404955184797448,90.30684859192962,82.34755531864579,24.709834336612357,0
4,1,7,1,0,7,8,5,2,1,0,1,55.22587628445146,1.9209296239287021,35.15128559719896,64.74257471988012,45.44892071998078,48.74007744561782,58.649167854495,87.32962797135498,25.470858384503348,51.40610561592736,34.3069622248293,33.879206122787565,0
2,0,8,2,0,2,3,1,3,3,6,7,53.28998343894972,91.82480064628758,72.29163583075177,96.43925946711383,13.24860914516609,90.27219233023513,78.51099920107907,23.141199672958614,38.01893171466042,19.804172294062173,1.26883076390083,81.04709656969578,0
1,0,5,0,5,7,7,5,3,2,1,4,72.22790332977279,59.5139428347837,68.76419992675882,65.50932398948393,84.05551084986156,4.546249828031956,10.826768986739765,98.08247916035404,15.799673668102043,81.19970769568626,96.85988210320136,53.43011962433864,1
1,0,4,1,1,6,1,1,4,0,5,7,54.09588552410979,45.443152589079695,20.13777306964578,96.33392031909707,30.50616558863869,84.41333101648036,74.95906007810422,71.72795886724488,69.6709657601835,79.69402923179362,54.46265477471304,30.28652597025142,1
0,1,6,1,1,0,3,0,5,3,5,6,57.78477904484461,63.16833098914875,93.49470476035681,92.48309449627529,62.803271015205894,44.1027993471954,3.1471085385525788,30.300955823708676,31.037858651260642,53.786066389277146,28.901415767348592,59.296434623944805,1
4,0,0,2,0,6,4,2,4,0,1,4,2.1054268806224297,42.2490707809399,71.79774102852214,7.1679316653783465,71.66412672208001,25.094426628247646,8.894484788827306,17.864358581662433,63.09733842984738,88.61139459529656,72.38753900483864,89.73927837812057,0
0,1,4,1,6,4,0,1,1,2,3,2,10.099848795298815,78.53660446956872,7.325877614517406,21.637468757553403,40.28286966804474,28.529269330930706,97.52737154832647,15.558489203016846,24.955762903601897,56.40748018751547,66.56020141115772,35.93287959012296,1
0,1,8,2,6,2,5,5,1,4,4,6,15.656228963136176,58.838846751581954,77.84363809346232,87.18423860717189,33.74371719961157,21.79371915856748,98.84032518357311,71.66930528619424,58.48934892683314,65.47277819964675,77.80075578903293,12.699465602247484,0
1,0,6,1,5,3,5,3,5,0,6,8,24.534129218784695,60.782367981124786,17.91210248803984,51.27900341214615,11.372043896035255,29.171721169753482,16.237185506815898,80.44023329464254,38.59731379754695,82.62314921244989,54.50373122871612,59.09945217415397,0
0,1,7,1,2,2,2,4,5,1,4,5,31.10822169968558,5.610395536221214,51.39767202246583,13.70018809114949,52.441048729225,72.05010888029423,55.09643500075849,88.15764400147091,13.151214554463998,50.79898085292033,47.84169399035566,39.69226034501487,0
1,0,7,2,6,5,8,3,4,4,0,8,65.13177813866915,42.90369233943585,15.29962474579245,28.66044626949069,96.24252028731645,84.54194774804009,23.526506928881386,41.72325031252916,52.255193471717185,44.04813811835338,37.98286373690072,90.92666941744898,1
1,1,2,1,0,1,8,0,1,2,0,7,75.64651457503359,88.46591661188634,8.657407654726136,14.5931365234937,28.75927023117001,98.51153843774706,86.41178541489441,64.99890725712663,30.09505664194515,5.137901215888208,7.720230783350246,85.22230201061566,1
0,1,3,0,4,3,8,1,6,4,3,0,57.41900810028299,41.524847118685706,59.06214217168616,98.41379125566172,10.900597275235057,44.23033136870613,73.62500196603752,18.564596069618922,36.948800664611966,6.335599053315355,4.813467973124574,0.6748794895593213,0
2,0,6,0,2,6,7,3,1,3,6,2,33.046809926104594,33.72605202057546,22.313146614574208,68.11945876021267,69.83125685401573,31.591625362572618,8.896756516904647,68.24828688976436,2.7988091327861397,64.53514201206404,1.0821996445882776,59.9222451202861,1
4,0,8,2,5,5,7,4,3,2,3,7,22.65718021768558,83.88535347288378,48.35840962475674,84.88899223694844,57.5612955509834,20.007477966188503,92.90117139040588,33.79688132351576,96.56921711194722,53.56598678691462,23.336011108953457,85.12823326288398,1
3,0,6,1,1,4,8,5,2,1,6,1,82.38163973871238,59.039544527468514,84.94610292788344,36.62404990147965,73.49275572813234,46.787819995755854,70.47568138740759,48.05883772326857,75.47423784912847,14.655087867008332,74.52713928015791,73.96065756582001,0
0,0,2,1,6,4,4,3,1,2,4,5,50.66339608936706,64.1986993066988,65.2741933251066,78.50758060882211,89.14479924339764,5.0068117671849155,89.42989501049362,33.05516536841927,85.98361429851393,76.91937582342251,27.652176722855838,93.54574654983566,1
2,0,8,1,6,4,5,0,1,2,0,3,66.65328654784979,23.807504514410493,14.669845748472454,92.47773524923986,13.94845460841051,98.7088528148681,75.95489603586834,27.618921713929335,81.7923016892392,5.120488955219971,63.674510863622736,66.45029872816967,1
3,1,4,1,5,5,0,4,3,2,4,7,18.48325460579181,82.71962332451199,11.768568742125973,98.26630080777377,17.160415726610424,49.73630975759462,20.477837783773523,12.225103037563724,74.08025522981124,86.9063249987094,25.918310054226357,40.42861029835203,0
2,1,8,0,3,6,5,1,4,0,6,8,17.258550047414325,34.51075085778387,75.89044056694665,51.795502746183985,1.2632203615509208,8.059500908802308,24.088721110956,11.733542247769668,58.24486076298505,46.178821182662666,2.6300587984739554,69.98440111984078,1
3,0,7,2,1,5,3,3,0,1,4,4,25.662118809737155,27.985154311555338,23.098974971010755,10.832039379186387,2.0470560104799973,58.58052034757195,17.25778305934188,72.88230982658625,6.954985822990367,54.855220140481386,45.113932980600815,45.844221702795885,0
1,1,4,1,6,3,8,5,0,0,5,0,51.5400970523318,6.210862333287803,99.7500576072991,57.13985871179008,75.09440473708399,69.68017114229909,41.75745475648874,66.15075280706922,97.0858060117698,8.590464628863936,14.370757973322569,99.92260198351735,1
2,1,5,0,0,6,1,4,1,4,3,2,17.528744354776837,7.711444789233568,89.9547060781458,30.861184648160645,2.632140604831723,82.46101299682654,60.39067401385558,49.05264423869381,68.79090583809095,9.937923918324309,42.44849956758595,43.57876868607242,0
0,0,4,1,1,1,0,1,0,2,2,2,96.24699876721779,20.679030133411512,65.4475209552433,16.449227610658788,50.259084253937495,2.3872393699356786,61.516145950547994,14.469794163024796,49.488009345415776,48.28021692108874,74.99315719493444,78.64808550515714,1
1,0,8,0,0,4,6,0,4,4,6,2,26.179893874629588,68.08266832465543,74.2063013903669,39.927193592742995,33.576364167299666,98.41493077471961,35.071120978417305,62.86210205701216,88.71956237441034,50.291981275972574,60.14130760692547,54.96742062972137,1
1,0,7,1,5,0,6,2,4,0,1,0,13.013496251195722,49.77396680532685,97.3461318410232,71.93708994855706,46.893377386806414,22.791648556138277,79.21349281398072,58.13961637669297,7.097662485346401,68.62688198093366,80.4754618480707,50.08029310232607,0
0,1,5,1,1,4,6,3,0,4,5,8,32.55073082242007,97.121491349027,3.3847472526050693,5.951414869629589,99.91270788116101,42.2496387429804,95.39567398777301,15.316938964247562,32.674192164425186,84.93411400383116,16.327109521376716,52.641370049744175,0
1,1,4,2,1,4,8,2,5,4,5,3,28.537115491846766,93.05303791825018,36.00057373002718,78.64952324043999,53.222186814689245,71.55207351520234,75.89887725827627,92.42885988024551,70.60699056507413,38.30550770034207,77.63289021141146,17.178892506652765,1
3,1,6,0,2,2,4,0,6,0,5,6,66.73488286876399,77.34368762068884,10.28251056394317,21.610937931867756,32.0872077572123,11.436945228414007,75.18194401897895,56.32156262987797,36.11431339671708,21.624275448715647,2.4890733334310466,2.019987501270293,1
3,0,6,2,5,6,4,0,1,4,5,5,42.48858067607598,43.8986368153103,34.92899291993455,51.57757955135111,93.62373213364272,79.44531277217571,87.2900571970068,16.281788496230597,83.89029979432264,85.9927779710993,95.38562602443031,64.6555098464691,1
4,1,1,2,4,5,6,5,4,4,5,6,83.42014793516417,91.28082754213129,11.618880866838321,74.62251113755558,69.32420821109402,72.75284139387394,17.272523314593847,50.82212485187465,42.011033983863214,60.486734653304595,28.504380394671447,77.93276203412745,1
4,1,8,2,4,3,0,3,4,4,6,7,73.85653399975156,9.827635186493033,83.46020825307173,92.64984665474029,68.62798010300483,50.83539221639421,57.52489527508745,82.69739111077601,9.536359986930487,67.52864649036404,99.67288807488357,79.43703104655172,0
0,0,8,1,3,4,1,0,0,0,4,6,24.71946183552668,51.915173551740025,38.40527009582391,16.769631048467527,71.79342656193045,55.49362303825885,76.79596606500661,52.21009237941134,55.72725729124039,45.364426139301514,0.2601618836396091,40.69362107332758,1
1,1,4,0,2,4,7,0,6,3,4,3,97.9561661201224,18.41099948596556,74.38263287679177,16.262004765839176,88.63223081417566,69.33071927402635,79.86833742926235,7.459973389413365,41.05390689936982,48.203375599827694,46.01307795062566,56.13434051709331,1
4,1,3,1,4,4,0,5,5,4,4,0,86.58510825397715,75.88173450912159,9.69967320652212,32.060417205581246,22.324918729795627,42.5645525046782,25.913454034157812,23.021796263335613,98.54366357449146,98.83336307699085,82.55974793587033,87.73931754923153,1
0,0,1,2,1,4,2,5,2,1,4,4,19.96987633485564,29.454660231500995,55.25074458328508,11.172483083468743,97.53295510138237,19.084937272732063,17.015162976106524,3.771324759988448,36.98299393890751,86.16894278902289,75.35669605553072,3.4822115385506947,1
2,0,3,2,6,1,8,4,6,3,5,3,34.54497656403579,95.49333275757766,72.96048133683719,55.770678220829005,89.99796045690974,99.18242023754587,13.23863984409276,49.54866283633176,4.193023416688513,59.87572466274042,41.25238024908071,26.80889808776863,0
1,0,4,2,5,1,0,3,3,2,4,8,9.904972668502744,27.50426655715158,77.82512904598691,87.63015859440712,68.67325471612304,67.87017511850686,56.49409399376726,46.864729191644514,24.708287322455668,89.22556994276191,82.31190005049753,57.64797210100787,0
3,0,5,2,5,4,7,3,0,1,3,3,92.64109184242612,75.9123738361634,78.70220688777762,90.10394879467115,45.9054496177413,38.049914944919195,29.81917199850528,5.429669750100374,36.06561112236055,50.47524240683827,19.185865844704352,18.201883869147515,0
2,0,1,2,4,3,2,2,6,4,5,1,4.561171922000062,35.459073904227786,58.64229461101299,40.68951578686062,48.118589613214134,85.29646010249226,30.850082614925924,89.6740097591753,64.92815068907247,92.6272509167538,0.8728791374715494,26.775115611754043,0
4,1,1,2,1,0,9,0,6,1,0,6,88.1146110498384,61.00502366126268,15.556697792165487,34.36822652379515,72.3837683824207,86.13453754301474,13.98367805204762,54.275132134152784,69.32376046399973,47.02177068149172,46.48604812224518,64.91765560579887,1
