cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,target
0,1,1,4,5,1,3,4,0,88.54343374657049,59.3672598647826,88.63908119538304,80.49746767254535,53.01158558070919,1.9603106698986572,85.83462937258773,27.463286988488235,22.51300981094053,1
1,4,2,0,6,1,3,3,3,30.285836712798442,51.92983955828257,96.77668690063209,62.47751452655288,3.6069403125317367,21.26042828552538,52.60712836588864,73.62377716981973,18.769111232157265,0
4,3,2,0,0,1,4,1,1,55.083577090183965,79.99580558863357,92.68632808110226,76.39293459043935,80.61068924325676,73.96289050305697,3.546162860354607,45.215277569842925,30.604712258186073,0
3,1,2,4,2,0,4,4,2,74.562770588753,28.947903618734983,50.25701697415573,44.22479693198984,23.164179213205504,70.74524905160314,86.31502163259725,37.20365639153182,74.77206609959757,0
0,3,2,1,0,0,3,7,1,80.95419897882176,50.96794863555929,17.106138316243293,83.88684805844997,58.445143726854944,9.469017109911604,13.428520268980016,17.624490941011118,54.44031103693888,1
3,3,1,3,0,1,4,6,2,44.18801368380672,35.11582953226515,19.651448244446136,68.94172090013923,73.0336531855228,46.504109214906954,13.357845054873497,18.983825868881567,1.4885605368829102,0
2,0,2,0,5,0,3,3,1,17.011101900858026,30.47746236845836,86.85406152377016,73.46447511448564,93.22201562905919,1.3878222087129632,25.331783087961945,29.526212250507655,17.924593198727166,1
2,1,1,1,5,0,6,5,0,99.65848418264744,57.89087325008981,73.9210248963685,13.914053172341024,51.95455123840499,81.31747328148768,61.383769685439084,28.770292430558275,73.82423741685878,1
2,1,2,5,0,0,1,6,0,67.11174683942657,35.96370090263867,47.871736882448914,89.88923091372116,46.5857036878341,20.30622098862419,10.715013841857857,28.727658375136855,61.77390895006627,0
1,3,0,0,2,0,1,0,2,58.48968454225274,89.72014821511458,36.23236022779651,35.92064006108701,99.10384997286195,64.21584173441943,22.72038329210423,11.755706391114062,68.91073600740472,0
2,3,0,4,0,0,4,3,3,61.01561810852505,0.14753304837437087,42.583678643768195,82.5099349625086,58.573061209564,65.67489045396738,90.04726573432954,98.44631659849355,64.72094644986069,1
1,2,1,1,5,1,3,2,1,35.507981107672926,72.11674206055724,86.93380704875057,24.161464472358052,29.03668155564525,15.028989669245242,59.86163915103154,54.12914045927343,5.8422735053513914,0
2,2,1,0,4,0,5,0,3,98.39593427700284,80.03066910683576,65.96129280219304,44.8787805574145,33.145775745858266,43.51423078464644,62.810061668778246,15.145165970516928,83.82447055168781,1
2,4,2,5,4,1,0,1,2,44.5749396807816,17.463262846096082,93.857801195768,90.71509002898087,93.17328582060595,19.052338646486444,49.48035198860623,65.96964183275395,32.883960770863816,1
4,4,1,2,3,0,5,6,1,95.60542580460304,14.093756540524005,26.271964094282097,30.92629039984789,8.140694660010684,5.373590508949844,85.14049507430738,9.82589172458045,32.39790642987004,0
4,3,1,4,2,0,4,0,2,88.72415662651967,50.82315729374118,42.97066333745187,49.5928603435396,54.86125355392246,48.18821321573673,61.82954203141836,1.831930279975058,24.35196895548103,1
4,2,2,4,2,0,6,3,3,31.990048712107434,19.940200760352322,44.34043190104076,45.02871563457236,92.6357868928123,56.2085809180045,35.72084377860284,17.176678414537506,13.805683439363104,0
3,0,0,4,2,1,2,1,0,87.00883542173753,66.83804375380097,43.93747083134302,69.97471990699212,88.31251504987657,20.091095256609968,2.4837536255889914,37.01983533969692,6.041637121687138,0
4,1,0,2,6,0,1,2,3,58.49972011752459,86.18769207246615,68.14157828395776,81.64144942593661,49.55019519290196,58.72580770778725,58.511867379036374,11.787032152643572,38.36969774798224,0
4,2,1,6,6,1,0,3,2,36.242315404389146,35.89395191517374,62.89519273645629,51.887461291341864,13.199388955571257,24.042497002290673,67.17293695678225,10.056828936353568,63.9604340542818,1
2,2,1,5,3,0,3,0,2,33.855482805506924,59.143374942532546,72.23477644988122,71.39729079871154,72.84355397212991,43.43932633287329,41.09595276660396,49.06235807121907,75.18338259347361,0
2,4,2,6,6,0,3,5,1,79.28009682270982,24.702439739674876,0.4707444968823915,48.85645161959529,99.46149341754263,60.68128595173303,37.50305960809342,23.76488808310682,77.66705077221044,0
0,2,1,0,5,0,3,6,2,10.348466319102744,56.27711024863724,86.0220410300295,24.826785664737816,50.62923662961188,73.5804334564058,0.4525812204870694,74.894201575533,42.94573424762712,0
0,0,2,4,2,0,6,4,0,65.25658319467466,13.196435800947281,75.39148595361634,88.82528269155151,27.67364398457053,93.58906395840853,52.270837978292484,74.09010157595955,72.12320711277515,1
1,2,1,0,2,0,5,7,1,37.346850754666285,68.06048470959108,68.75439034772114,65.89820578208428,59.911808622757846,59.04682250732224,91.62837638462499,25.801815016047904,82.14459460046588,0
4,2,1,5,4,0,3,2,1,30.8611855181811,90.38341008445093,38.637296587666015,67.98472896032813,20.06114085694769,78.68288757446834,29.30374681443376,71.46120681774127,40.10302371578716,0
0,3,2,4,4,0,2,2,1,80.62392576029738,38.648665658075345,23.07356707351702,81.0284736435799,36.75360651589729,45.286051217712675,6.62481573988366,8.221326247531158,69.07764270385915,0
2,4,2,4,2,0,6,6,2,10.166625453608047,31.6600356103543,72.32626164063436,1.2515818607845786,94.2410149785552,27.152649381700343,80.76751468201421,96.34497733501121,85.54418431803497,1
0,1,2,6,1,0,3,5,2,13.393520959145789,8.5221817861299,67.87967927197755,11.773925144413377,11.658505945566876,8.74880693495892,21.290913629607132,45.24824627880113,21.37063581723139,0
1,0,1,6,2,1,4,1,0,90.68033395755528,7.560459194640822,28.683229443165136,71.7476765288606,47.0877336156334,90.43135739692332,70.03218919902399,48.65197998326324,85.03882785118739,1
2,3,0,0,3,0,2,7,3,2.690352701385823,59.27452932170843,25.47195541876526,63.46141971405876,13.065778578742282,8.201458778544769,83.80696029893983,88.48555378918371,23.05139759558532,1
1,1,0,2,6,1,0,3,2,46.13964319435,39.44500751715131,81.78708646366253,33.459109205481816,23.851174130579444,20.86746891390695,39.95517363561485,0.23101155810762997,1.7761268494621785,0
3,3,2,1,0,0,4,5,3,17.97900807152446,59.61503785894773,93.91371288641412,56.711074952839446,51.87617859770932,46.13322562006399,62.875243868550925,33.17048453440843,47.5684693784573,1
3,4,2,4,6,0,0,1,0,7.52796528247991,1.2845005118772401,32.131736602796146,51.32343449064138,80.5968569666777,26.038004208735423,29.598553958455987,27.607906603425835,12.578888093790198,0
1,3,1,4,2,0,1,7,3,79.4113239394133,13.981570673646548,15.16198644787633,76.51190558113446,71.14803886179628,6.670479635626069,7.051873134080921,72.4646669029912,95.13673604365714,0
4,4,2,4,2,0,3,6,2,63.0130552340997,9.510200676672053,11.739817182134127,97.47400827616163,86.52062573509312,69.37270703506061,95.12106059436046,8.005409768345828,61.73311209736395,1
0,0,1,6,6,0,1,1,1,67.31099986353804,79.96377582594997,98.80550766603797,16.261102134106952,37.44233040943219,39.10570364871059,4.8331290048648885,0.18577097799967746,32.216924553467095,0
4,1,2,6,0,1,6,1,2,4.3241419839225586,7.332206613581615,16.265840171492528,7.680128863580327,14.234494627987859,70.86189534277848,34.337963904294455,98.43136233411533,14.221196549785164,0
2,4,0,6,6,0,3,0,2,22.665362924089095,93.52053081432408,81.13301812416084,57.54165562425134,87.14351013466496,65.39459212231652,25.168536456578305,4.271027481789025,87.81051001933342,1
4,4,0,1,5,0,1,5,0,1.9696276195772189,26.989347043308463,28.64620783273917,41.983604278098156,8.937729255804994,29.54604883193165,0.5730674760186738,44.10419917162092,76.76209157570688,0
4,1,1,5,6,0,1,4,2,49.96049902338082,9.547132319451745,75.74289583897384,61.204042022482085,55.288962680382895,60.25571447848872,60.22884759864776,67.95742024071247,60.74438898206241,0
0,0,2,5,6,0,0,4,3,41.49225620140293,0.5276375676387723,74.5205492623032,94.93166002537825,16.3874673642909,5.024520938612998,43.039573578294046,17.68427313768367,34.305028957818706,0
3,0,2,0,6,0,3,1,3,45.4194803260529,81.26620803971313,96.73338853462425,56.433829348320884,29.660276017668185,51.89694530426906,2.4096947033228844,6.683659139799225,48.30232073458338,1
2,4,2,4,1,0,5,2,0,19.02735881314832,66.988884439742,2.346670176850496,43.026604653199286,28.729588509772206,6.609114573831643,78.79137382328211,8.624193540794945,26.3562535301055,0
3,0,1,0,0,1,4,2,2,95.8822634379028,7.3525004545509915,87.82219816330853,39.59161871126402,22.527182042377405,11.421933842481147,64.97181279317307,75.38884364252225,93.83109535092848,0
4,2,1,3,5,0,0,0,1,73.3910335055147,61.60225412332348,6.280456713895544,70.02053191681894,62.71031494721768,58.05255454976142,45.76326511416199,15.8203273116308,29.9340920676457,0
0,3,2,4,1,0,1,6,1,30.87644263449574,6.012250141074038,48.94654407204675,72.69665583014987,97.05113718652653,89.80368458756787,51.66593453957557,1.8045333499423055,54.35283605058346,1
2,0,0,1,2,0,6,4,1,70.87125846091575,52.30967860643811,24.186770162950776,6.177632950159639,97.42617411004962,47.1850214151661,6.10402123363577,47.0912799903252,25.073882224894227,1
0,3,0,5,4,0,3,0,1,87.19203239880451,79.07520165436372,21.488915623525486,10.818600604055872,17.01522184834099,87.9480683271322,26.0248403602914,32.728469077721655,90.81027414814903,1
2,2,1,0,3,0,2,2,1,15.22052234065968,19.492512576713096,74.92315982582892,47.3940408029853,61.28887493791579,66.44672520962833,72.65737403166546,69.40520133089711,15.961209952907563,1
3,1,2,5,6,1,4,7,2,37.47767871400256,59.85955168752813,7.301163521658049,59.55057424734696,66.69718411874283,63.645624115568026,4.3688992059707115,41.018212323805244,72.66129577976452,0
3,3,2,2,3,0,5,6,1,91.4738098498182,7.2236465505266745,62.85811871245467,90.63762373914736,3.049090495995732,18.54531964137742,31.78528918050589,27.12054680336807,8.98961823009996,0
1,0,1,5,2,1,4,7,1,83.15061191865249,26.95816688487451,91.33412731818126,47.72533071321984,95.99917970316916,2.5919565433107916,47.76615471744496,21.868852307120534,54.855162987623004,0
3,4,2,2,3,0,2,1,2,0.4661815989971174,43.348179577113434,18.832534899093424,4.127592894499166,62.41498864327533,38.11522535944943,49.33597469943012,99.9138953263418,4.464258186099734,1
2,0,1,3,3,0,3,6,1,93.98451267383936,42.44650523613615,15.562687623607074,50.96920770998432,45.6022382464924,45.81121464074823,37.66020503456925,21.248936027603882,84.41938635375095,1
2,4,1,2,4,0,3,6,2,51.477339685686815,43.58973799870003,23.158016086915158,2.1502358379788533,53.710503609402906,98.83948786980773,45.467079211745954,56.07354221940607,38.41289224273974,1
1,0,0,6,6,1,1,1,3,57.36501121156049,4.396875472127871,90.98013758248167,46.56377090857665,89.3392980052058,72.33155685483341,84.23676781024399,50.43248150747088,43.65390792555428,0
4,1,1,5,3,1,2,5,2,75.86835529931184,0.31163687422711694,39.72573103060492,60.853314150679225,11.454287490610781,94.69754924469717,34.17378149973484,34.53756158379897,48.04480855228454,1
2,3,2,1,5,1,0,5,2,12.737696867298787,17.44842013290173,17.253853649971717,55.041349691373256,71.03945182149181,83.29025844266074,64.36676326370416,49.39365288344217,85.73829519013529,1
3,0,1,6,6,1,2,2,0,8.055608105686417,52.51909336914785,54.63492204733641,49.842023000035276,88.51563609179624,66.504842779783,76.9804441769984,44.1952886081835,3.1661117063019883,1
0,4,1,3,0,1,6,2,0,81.39185364711791,66.85345482233421,60.24648571983392,28.865294734037604,82.701172593986,73.716385914138,83.67502230362692,57.40809413316277,50.54972568845785,0
2,3,1,4,3,0,0,6,3,70.53132988224114,26.440297005365675,5.575718479452441,56.42216985399442,7.673998274813099,16.806592448639368,24.377168692645945,54.30666891333449,58.78489707246627,0
1,0,0,6,6,1,6,0,2,96.24305381904774,54.23100364953297,70.49738796613862,74.60308114359313,90.54065362925132,83.31544431508566,76.62717058536666,2.803747401778678,31.12700913958446,0
1,1,2,2,4,0,1,4,2,50.82904259938498,43.102938825029035,87.51296108879471,0.397792811398856,16.549728576289525,39.104172822848106,30.4406730090825,8.845636630203025,62.827594470501936,0
4,2,2,5,0,1,1,3,1,11.032270394171784,42.37348094450702,15.58208277833245,86.5171545497726,22.869703455274593,89.47521338377288,18.633700707898825,19.347514329928174,74.80815243410966,0
4,2,1,2,6,1,2,5,0,97.74767630318408,51.39884900951432,27.250462597405722,6.97740684608913,25.952757260976355,37.93131956597424,87.9527953506654,82.29476443995036,67.47344000525452,1
1,0,1,6,5,1,5,3,3,83.86032549528149,85.67760635716527,84.15985686358272,58.62307560643229,45.10513907647217,33.66185167782414,45.39493509132074,31.279014465471132,65.26860081198188,0
3,2,0,4,6,0,1,6,2,6.60315559704221,66.24960252435386,85.81584191170649,89.67470345962013,19.906379713012214,18.50236061544215,72.47187907745084,82.89978614056955,89.22158033669541,0
4,3,2,4,4,1,0,5,1,54.676408910778484,80.53101471858926,56.949667929797734,10.727659220568075,91.64847724559338,20.29508302984544,14.504556043740301,27.42939702906717,75.50771125968426,1
4,4,1,0,0,1,0,5,2,98.696602248712,77.09629555623007,30.693662943091837,47.82576920113178,78.92446639029461,70.79146721527704,47.054767863197625,86.69091497196966,37.313216994959454,1
3,3,0,5,5,1,3,4,3,59.55327690672022,81.65665473200245,72.2519535879792,9.181874831664793,92.0576932032919,16.56152031715009,36.038048031379,64.49365695572293,79.97913768027499,1
1,0,0,1,0,0,1,1,0,80.78130226731592,85.8769754983382,76.98982680417942,31.436177180516133,16.611060780507103,57.7099430238154,96.56744605467786,56.18957857610983,64.29403346611883,0
0,1,2,2,2,1,0,4,3,1.7700790782519737,47.402690998575046,74.60240932858905,7.81584493789439,21.26290124594268,57.267496039315176,68.52833021171331,57.11747977629224,91.10426159264658,0
2,3,1,6,4,1,0,0,2,14.864679044680674,76.79082092856233,20.93951319528514,75.76043605392374,49.947372458140116,88.34714834939822,15.036050273732249,45.386702532886794,86.81608924618467,1
0,0,2,2,2,0,3,5,3,43.208680107378875,37.933056713675924,70.10631260199543,76.75608797401794,55.41994689270814,58.709301252561374,29.78141216786043,7.452479770979892,6.180403410348523,0
0,4,2,6,6,0,6,1,1,70.0593045946867,98.75801813445494,15.02207409719184,24.039658138650488,20.464801106976026,8.627227963309148,48.797950972909696,31.463740444916112,94.61780867764192,1
3,2,0,3,6,1,1,1,3,3.821186109916197,72.32334373623823,1.3782821013931468,14.104439058907781,9.24094949236941,32.18759531872008,97.78989640268331,44.845061745404735,21.37306150384013,0
3,2,2,5,2,0,4,3,2,48.87481695344689,71.45805809715988,75.71354647868314,73.31090361306548,49.67308387427515,48.11381290737041,88.4985536023739,93.14484591874897,34.51170054042974,0
3,3,0,2,3,1,3,7,0,44.89352533588894,86.16505153567996,20.875729702349144,46.49850910991692,39.8321228475931,54.80020306386787,26.776210146572822,49.63133577409843,49.01133116895725,1
0,0,2,3,2,1,5,3,0,80.9090031939685,78.90247001718214,62.76403932914284,1.4595929992335832,85.05678720004416,51.42000012375,9.951807578003525,67.4901415739545,20.251974921124706,0
2,1,0,3,6,0,2,5,1,97.69251279659275,87.17190834297003,17.824234202486046,10.37675414699576,20.824323222344965,91.42950115749744,76.84157058843677,72.04703249028981,58.90884262555953,1
2,0,1,0,2,0,0,6,0,52.57484610001747,36.56143569985753,44.9188720864004,15.698304441973775,60.46868600928946,17.22357556046109,46.035785637609465,47.66982700250202,5.883002628572076,1
2,1,0,0,2,0,1,7,1,85.20369456676576,67.06815538598784,6.335746871694314,4.234635361854067,50.22520140728371,66.27950124061736,19.93508425366525,40.02301270569123,84.03463214629873,0
2,3,1,4,0,1,6,7,0,88.54980928328777,69.949140348673,99.68221158974778,28.572517007112964,7.721597181108164,27.582021939957336,34.65022963699821,11.732163990615675,26.162457115140914,0
4,0,0,4,4,0,4,1,0,88.71568928509804,87.26574134274883,54.822630108110204,96.88527969650282,77.87459145900502,83.4038056013187,35.21980252861929,76.90062755555519,15.81885399192674,0
3,1,1,5,1,1,4,0,3,8.889837301167836,49.8717509864437,77.72302766794,24.937103478259882,26.354988725657524,49.22210962896434,8.586088152200666,66.33468511694628,67.17282278939746,1
1,4,0,2,1,0,2,5,0,56.77782042657537,73.73238927838204,7.237177920585225,32.63248565327387,68.74663959015795,3.0206868744992565,22.796236240366095,25.342849394485533,91.39951340659742,0
3,3,1,4,3,0,0,7,2,32.81653773438909,74.852161395877,93.6606735105962,15.339163677319279,43.70670483618593,74.84385691465603,92.45769466783591,92.2525016485622,9.945732536523334,0
3,4,0,6,1,0,6,6,3,83.48751894007282,88.57766006225597,69.49903340120503,69.49180118258907,82.29799844877192,9.201121491629271,42.730734247513425,5.297641862271963,98.39205196754575,0
3,3,0,4,0,0,2,6,0,41.78059132141434,20.627918602980554,38.954715032479484,57.31274754210822,38.67269081204012,6.1403786734870796,56.90712516425216,22.990937370591503,26.553181783983113,1
0,4,1,5,1,0,2,1,1,55.96903263127794,42.39923134384158,74.8671588153818,66.9489753654067,97.14416527520744,86.7404477708866,24.60730651546099,97.12638170330445,99.27099552285132,1
0,4,2,5,1,1,4,3,3,52.16130357254388,43.36491744341373,89.21726811523449,84.55817595844005,6.782885972547714,28.685080053094204,65.33574837342836,97.95080692534093,62.654166950272725,1
3,0,2,4,3,1,1,6,1,5.934318097875979,26.22440112866614,70.89000058567642,93.76439055201902,97.06713219637714,87.14889838123305,48.960536221542505,88.5113866648098,26.274371892798577,1
1,2,1,2,1,1,0,5,2,86.95033774236823,3.7291354703788304,86.58324020986844,94.36389074764315,93.48679700932048,14.957349737390558,96.25665604445118,12.831436199910973,28.18620912857338,0
0,2,1,2,4,0,6,6,2,72.05320748951833,14.2657823338335,33.583646726418095,51.13198528927838,94.68682390595386,65.19010334143431,0.8619743226081167,88.7799346911824,20.125159338311104,1
0,1,2,2,0,0,2,6,1,72.9164707174497,66.38374487464932,30.594323675009292,79.1347543655857,49.79630147625653,91.30256486761621,44.60783982309285,95.45131703368122,3.809609949705828,1
