cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,cont_feature_13,cont_feature_14,target
2,5,1,4,1,6,0,6,5,0,5,5,0,82.72219263249497,16.184316792408193,62.25732066280116,11.797147877089376,59.48825125193423,56.25033926148666,24.641899780956088,90.37052062357476,46.71311177206676,44.05738903191336,54.51739750502861,2.5269984108515997,74.65083565575537,33.20318132052671,0
3,1,2,4,3,5,1,1,5,3,5,6,4,24.191276449975707,85.99094451571699,89.56855329899042,30.152085399214045,50.08279980916309,98.01235015950623,78.16414467042321,66.91348357975238,93.06238104602627,33.183347765074366,7.383781148626268,5.606623157857005,61.79818161760879,31.662848165091685,1
1,4,1,3,6,6,0,0,0,2,5,6,5,98.99846639427925,71.33627421141304,68.99300284566057,61.06654661491018,66.20500622586665,21.145739312192035,80.09113945240804,34.21811641251118,89.6529049008602,78.51085113811625,66.44496204302808,31.241353847332288,10.296242701249348,7.676881119794743,0
3,4,0,0,5,1,0,0,6,2,5,4,2,21.144413471145175,48.721576468123295,92.63018085937324,69.87056779091999,38.065248801200354,86.21210678856433,59.64773780360473,67.63232815360658,12.756390963857589,48.61780209678675,47.800486426254054,66.00739501795377,57.85629360048738,79.71379473231993,0
5,3,2,2,4,6,0,3,3,0,0,0,8,45.20318046777033,18.068203797509895,93.03862257764752,32.22712901159738,70.80819021619902,75.25779693966298,63.9037227909284,90.28705005906838,3.3501424503080357,24.808697481985366,36.2786774541469,83.62448563353718,34.35073717388296,12.087068537476252,1
1,2,2,0,3,7,0,0,6,0,4,8,5,5.799852126146021,54.28845004725365,46.31079330669726,75.0480409066819,10.122225079924064,59.80029412884827,72.67885680495866,65.99615381128456,22.99114310840742,86.50889338050743,63.24821470753197,45.168302130337615,57.711227691029066,87.46593971594164,0
4,0,1,1,4,4,1,8,7,2,3,4,4,43.59739742068036,60.20317724948967,33.97652441824343,47.19013355679537,94.950113699641,49.02221834850887,94.4360669260458,11.685354462886488,47.42670534941019,17.219124558321198,64.15675815200905,97.49596333884304,70.82843116533917,86.84483369441887,1
5,0,2,4,6,3,1,7,0,2,3,8,1,39.77781282273596,42.73198374066123,37.43295070664245,71.83138356273876,89.27285203689434,91.19539878199826,25.458059294491488,1.2506965334235898,55.4062819045721,59.885194475688216,19.612750650103006,44.71889568108141,13.746272727145714,47.817096029772586,0
4,4,2,4,6,2,1,2,4,2,4,7,1,62.67477786474098,65.97237115963479,8.110480526316888,6.251289004481508,80.21194482254916,97.79616213672,66.9629922307745,61.4886548158707,36.743716611771646,94.51448102178962,47.2859021508538,80.1805164048494,33.43595738061084,17.275978693824246,1
3,4,1,1,2,2,1,8,7,2,5,7,5,50.742547457043344,20.12225572275037,69.77836147433067,57.60992588917213,22.502486489042717,23.687531137086083,75.08054009797175,91.7815844569939,57.82469165302121,28.86871990645805,59.94820319591242,59.097489598526344,96.68656682920565,45.1168485666816,0
1,2,2,4,2,5,0,5,2,0,0,8,1,36.310388939710016,25.35265558249663,12.710960039741504,68.33218843423899,84.38785950137752,42.29814450045246,79.29920151185974,1.5210569447242528,33.71020798111278,92.60662014969382,51.13258902478627,47.09657323145042,44.07248394089911,22.636941872749038,1
0,2,2,4,0,4,1,6,2,2,5,0,0,76.18916170857494,32.95705044090921,12.11784968739521,17.103121757807838,53.92371725300896,54.47924700142014,75.68715133496902,68.3716800598264,1.9413478168746612,98.0733338470152,71.07238453750801,31.528239545498504,28.501763081467256,86.47034904679576,0
6,4,2,3,2,6,1,6,4,1,0,3,5,43.94233237612581,13.26666399071119,52.08437718908564,4.297454146767176,70.39580849709941,88.39381290766272,20.780888591380386,40.155059944735115,25.77930164746254,33.18648279154755,35.2492345617173,96.26596245431969,99.16138521541087,43.80382908686218,0
3,4,2,3,5,7,1,4,0,0,2,6,8,74.56396203087188,85.4260145032406,92.93742767669455,32.89925561904023,79.34182494433918,16.810555736811395,86.35889398690361,9.589559587574492,69.67606471000649,88.28057325908026,44.289043346524956,18.50709084033634,49.93854596828389,18.00401247600568,1
2,5,0,1,5,2,1,1,5,3,1,0,2,29.803790085131176,95.86299783844304,95.10491511171753,70.76799526980416,95.77733134527364,84.12326615739528,95.95576403618772,79.6212308188907,88.03723876253507,53.03896477869946,28.71567545499166,37.06814689343132,63.73665309498179,92.06252575062354,1
4,2,1,3,0,1,1,1,5,1,0,2,7,56.82280456734399,61.01800252089845,53.418228906074525,72.81332209500337,34.994220534217746,12.638506796265702,2.2492287788055787,47.046217364954124,75.75003268056825,92.80715220507554,73.76314240972323,78.27971326466111,15.82108377591248,89.89761825836061,0
0,2,0,2,5,1,1,1,2,3,3,3,3,93.81736942891756,75.04277105922036,23.640803064868223,29.665166553235757,19.343434802421523,91.57132359707393,14.64199369747904,42.98711032915603,30.84648022472718,30.903438642236626,0.05565164954728363,25.915860402750024,69.03336537775336,1.467358569146815,1
6,3,2,3,2,0,0,6,1,0,5,8,0,68.01208640648775,35.506555145992515,18.016398331668537,93.791784032073,80.37665680880221,86.32293843485765,22.434309374123462,20.604428271180975,21.569823811734846,45.86181202808102,62.59793866055252,98.60005409494926,77.85595512011218,88.91012925935873,0
0,4,2,3,5,6,1,3,2,0,2,0,1,63.21286748741559,27.32554055686942,80.93125056127673,60.675589906238095,33.83231485529201,3.6509866162020344,8.388227328855468,5.089030827593177,51.176013674564146,88.4113029745828,6.9959377760168255,71.99597556494713,8.701334771936564,43.58044935153514,0
4,1,1,1,5,7,1,6,6,0,2,8,1,88.15906249246666,84.65065719473185,95.82427332643597,69.56842171106567,34.20367286057346,10.558238511573915,59.67493593690237,12.495547201271851,79.59351402885557,48.676290919094335,20.11967619054511,31.975654062491454,32.13945861122273,0.8409743063507946,0
6,0,0,3,5,6,0,0,4,3,3,5,7,66.82351300007943,83.94311748910599,77.07673565823848,97.85585953577981,72.67334029589242,64.1612523314688,26.402248650691373,7.384206163729368,17.989516930937675,23.898135469439097,70.95036935677841,64.37684114250318,43.419198729750676,80.52280433123191,0
6,2,2,0,2,0,1,7,2,1,2,1,4,53.663247920151335,89.47425041977692,85.44642188110127,5.290472655315193,61.167688561686994,97.87940083407133,16.333266936428515,31.018348209706083,12.497996950674628,40.59728171643923,40.50263778363402,75.19818965198695,23.75315536793272,63.139394596917384,0
6,1,1,4,4,0,0,7,4,1,2,1,6,57.16341773156329,35.208663281968924,13.720562069747755,23.61250437234429,29.623841791160398,65.11201127270532,0.7735170485301146,51.74881646999506,67.13378300063145,33.405531418282386,88.18548894954236,86.30623172981757,41.059844107179636,24.569160975418146,0
6,2,0,3,2,2,1,7,7,1,2,3,1,68.77434089020427,29.006341913565446,65.00405274827175,81.06272992656628,53.61780627260796,34.96267320448517,4.528705624566321,89.33982026105434,11.020215305179681,52.219539235427746,54.847238789359864,14.892938786382025,59.395966787376885,90.23295291481966,1
4,5,0,0,6,6,0,0,5,3,3,1,7,44.85443316889285,58.02674471276199,85.46269458503825,27.03552381309041,36.46807238408475,69.17807424558046,22.077368627174256,61.22505412300197,26.9120349983889,27.13226158609816,12.708399139618942,79.88899392320104,11.752091089674977,6.119518418540471,1
5,5,0,0,0,4,0,3,2,0,3,1,1,29.733173674580804,64.18668176999411,72.2435063323307,36.829923205273076,84.65831816697855,36.27760608088837,35.93925291518359,8.38591787171633,30.200532888366062,33.623499363068795,94.72063006091739,6.5806005749490915,57.66983483979757,98.23080323486278,0
3,5,0,0,4,4,1,2,6,2,5,4,2,91.6966786704511,95.28848760180206,44.54874320417063,6.622952144879191,56.81995062885837,85.51447973932886,44.82989172438421,0.7605887150349155,89.21596251791584,4.628772274851323,34.81923939951027,9.14386293511702,84.09077331766278,83.33819655027432,1
2,0,2,4,6,0,1,1,2,1,5,8,7,92.39980310530366,1.5915632969057736,7.117155445336653,31.596983971261693,0.5919436865005512,27.553573564470955,24.219659069196865,81.02001567213658,49.90801415060494,83.6106429194002,94.54084014719099,42.99703095362769,94.28031728600864,13.152575891183538,0
2,4,0,4,2,4,0,8,2,0,4,6,5,88.01549630012711,92.66419231093272,32.000148635252344,78.90302569197253,41.30037152913388,5.661787645953009,15.951153684979003,54.32085620138558,70.23923727105273,74.12536252878115,30.82136730762941,30.84941570235835,19.987275035462915,63.0100206641851,0
5,0,1,3,4,4,1,0,6,1,4,6,8,91.71983309896477,52.03681455402849,99.50543655655308,24.800852282625574,95.25598190659953,17.671087267010943,13.082088527858227,33.077274768163846,82.36157761681032,83.81235845109495,77.54137438872506,97.80652459188816,37.58864747899155,45.34552644518778,0
2,1,2,4,3,6,1,0,6,0,3,5,8,26.0392870803991,87.24804020947352,13.011144295747012,85.58727194464933,43.169083126278295,91.90053496704611,15.820725008198089,2.9152459848320045,75.16704282588954,86.01816841060797,64.6882815261547,87.15116030308552,64.75751052495231,27.107009217759682,0
0,4,0,2,4,6,1,0,7,1,3,5,4,4.275433684935958,6.984518011000307,51.83422340420301,26.569636462849612,71.57814779352793,71.99854808038795,71.58135956539644,81.32219741341368,14.441897505457712,86.29554153491407,78.57733041706514,68.49476742262009,30.445600020993545,6.452870170638936,1
2,1,2,3,0,7,0,6,0,1,5,7,6,57.922439057737584,44.11184704673412,0.5697960088679177,62.1474880483618,50.445414970870026,45.53429204621799,80.40915195138379,40.90961318250741,95.3233138181152,35.67722873640119,34.895722789374176,42.216890911891,76.92434967801222,44.94433385634541,1
1,0,1,3,4,1,1,0,6,1,2,8,5,98.82191419147031,41.66736947744866,83.79694085671852,95.42420661482231,84.67794762616904,17.292041300482943,21.98040139309827,59.10192238215638,0.8063948160454415,70.89456853124261,34.68561043324511,87.7892021729928,63.844107173723394,26.166355462112424,1
4,1,2,3,4,6,0,7,7,0,4,7,0,28.73308110055347,48.73092472449782,93.61444100001334,42.657569187870095,37.38825260899097,96.48633749659538,96.84910866358825,67.57630358709673,73.50265420645165,91.51363177835427,78.2881579944045,26.2818504553624,89.35087381651144,76.90649269217869,1
4,0,2,0,0,4,1,2,3,2,2,4,8,76.12729336789418,8.303913697205633,8.741152130128016,4.973300435741401,0.8873147490781941,90.12433358709706,69.68066679768614,88.47056654119586,70.90974658545585,5.818234683454914,27.71198078717155,74.62623165880117,44.120709365349406,58.45575579299499,0
5,3,1,3,4,3,1,2,2,1,2,2,0,59.56311582515876,51.92353116708562,75.7109536616898,92.64081880192133,18.165812542451178,71.28885885216465,58.279322177592654,46.76900100046715,62.25121978410204,76.18004196104349,73.87118903146931,52.35804654901336,31.50893936970801,35.824341709913135,1
2,3,0,4,3,5,1,3,3,1,3,8,2,63.189414747317805,93.67473274440212,49.73178789331796,33.125318096702486,6.043040291855539,54.53506312304922,59.56168185038213,86.04845583594448,21.92007687330044,94.26774569428088,11.420744355315248,4.46388538462622,84.30218383695879,0.8266865049454841,0
3,4,0,3,0,6,1,4,6,3,0,3,3,3.6285119457455384,94.34724266319914,60.13098916295756,11.751210101678067,47.37613091713475,86.43216446107046,78.43528907783323,72.10361544084084,63.410515308076775,52.015362082582875,66.39155121034489,15.85610895899745,69.80221195626481,14.412044974291927,1
3,2,0,0,2,7,1,3,5,3,4,6,4,39.99539479192986,15.603885249597926,9.679683740294266,34.797268213727115,59.159270812651556,55.309478200953976,7.364422968505879,40.85762591041509,27.238527325984307,25.920825106194677,91.88006523330294,49.145424585590305,26.06575164819428,79.18387799588163,0
6,0,2,3,3,1,1,7,7,1,5,1,7,75.70557415028144,56.34142840485622,2.15171409883399,14.534139028941551,63.842954244788345,90.28581472152831,33.0131087488663,21.845701186706723,43.668899891849364,92.64955294453353,97.3034922009054,10.810447071994677,3.6305342451153466,91.66002437573177,0
0,4,0,1,4,5,1,6,3,1,2,2,4,93.15563099496141,27.268560487668946,59.04705287808591,98.41226115058457,39.651345512653926,46.86060744944393,25.322574542035913,34.31314545505487,59.005851987785704,66.43903162179147,28.596862029694602,40.98277192236336,34.135151987160285,29.666398424290385,1
1,0,2,1,4,0,1,3,5,2,1,8,6,66.71703509231216,95.38282289242028,41.2133470729112,58.47978249402937,87.3375665178241,2.372051156570909,1.2208366125518677,35.51888492812846,77.72299861479681,16.204272114798112,18.5174165584707,59.44545048417306,24.147462798123932,74.15267591831795,0
3,5,2,2,1,1,0,2,5,0,4,4,0,78.9972127323134,41.590559379920734,60.068986121444425,62.98827996956638,67.4584663157152,75.85297643223653,31.156742411706205,39.697574434910486,45.87876149661214,88.39973477789513,9.481409472917512,59.68588437504647,42.44345248487898,59.681984964775715,0
1,3,0,2,2,7,1,7,1,3,0,1,4,66.6172927387385,6.716565417818455,44.898391784201195,85.72440479950725,0.07840582503833016,87.6294900737089,61.459633024211314,35.12502183851085,0.8353115991380444,13.798706124922177,75.22765563961202,21.344668802283973,24.17792986233711,59.53432782937567,1
0,1,0,1,1,4,1,1,7,3,3,7,0,78.86938624939678,69.40469759956076,85.81153116028821,47.465931552713634,16.262299871895035,95.67334598929119,74.50422268503495,95.53829159022924,97.8531703467465,53.518135527444144,64.12607452174707,13.172808104034395,25.31087591686849,75.9293418896624,1
5,4,2,0,0,4,0,4,7,0,3,3,4,57.4202565740244,12.288522928687772,96.01874545651998,61.347429179422285,79.33160460827968,98.97644948926198,16.688673451065117,4.195262180221526,93.13543701725118,75.71028236239091,23.664284830037175,26.956555406117822,19.6565796754522,3.10107742936907,0
4,4,2,0,6,3,1,4,0,1,3,6,6,61.49022176565029,75.38421422782004,74.19878737474946,98.21814026147817,53.872655458480935,75.09203165120373,84.19445841195888,6.80910346974467,43.20532428500259,32.77809239427557,61.22560330708807,5.78321904877368,24.486412918426236,39.794541705296794,1
0,0,0,3,1,2,1,1,0,1,0,6,4,76.41435552285377,42.92836998006718,23.09136957075704,36.57979387566805,24.34214764793786,63.77178390146295,27.36310057485175,74.80703209811101,92.92233650347083,85.25370755948846,31.864674134130176,42.869759276163364,23.27282316173216,7.2087659016225825,0
2,4,2,4,5,6,1,7,0,0,0,7,6,78.37469974744134,9.959211383628897,48.818069088975506,83.03962598840289,30.944822849488986,39.42377768831695,90.01214315044692,67.94708650220143,25.74921058725196,16.678844860819318,84.3198817428305,90.0192558952294,35.36474450538327,44.789898296284115,1
0,3,0,3,0,5,0,3,3,1,5,1,6,91.15053013257423,55.31400560673263,71.99833585813398,72.99454281960122,25.00290034793695,58.8845676815819,39.22895602302808,22.986620362477762,81.73823130253722,81.18844746995973,3.502502631320814,14.3893090427626,58.88735961670742,83.99706654790613,0
6,3,2,1,4,0,0,7,5,0,1,0,7,91.04962409853047,13.102278749995433,74.2086200141549,68.32901448239184,36.117560183816636,22.19905192436403,45.960548085927186,9.86476791892671,27.69486226014769,79.65578605867594,44.32776357492162,62.143118416248676,34.7364780860086,92.7979026370417,0
4,4,2,3,6,2,1,8,5,2,2,2,3,86.66706031847883,21.449024337201873,94.27227845500842,62.68489807612861,73.15150911040882,81.6294906914122,49.354247044618816,10.929444634997498,33.77133673157342,94.89591457905763,25.36118760829985,55.75902437260716,34.498843374919296,74.43627259813545,0
3,3,0,4,5,3,0,8,0,3,1,2,3,46.646895935791456,82.60807917560086,99.88683687905505,20.65495482480041,56.93685188153582,59.22181811307365,27.151413574523342,65.80147616939897,73.64578602645115,63.46376307886305,81.90398387453142,24.554083519667238,35.78670824412943,99.92776470769584,0
6,1,1,1,5,2,0,6,7,1,2,2,6,72.00033207404857,83.98360851835088,47.53979955654072,59.10726853952157,44.80675685220267,39.03588967485467,98.60905457352345,34.21361374399415,68.24023759930547,23.501135237539582,19.605101025026038,47.28572701355833,55.23582423030854,33.514255568757854,0
2,2,0,4,5,1,0,1,0,3,5,0,2,21.374996996987385,48.937847633629914,58.3186113298745,50.947950342768344,22.17446774524302,91.14551853803673,72.56049859038566,53.291101561837614,32.262655417532095,13.109144709317055,27.565652907276682,22.553318434025716,18.888998081616236,33.82797691747065,1
3,3,1,4,4,2,0,2,0,3,3,6,1,60.93758644443914,47.23191329008901,85.15261469032339,2.0264681542251917,17.154949513982544,88.64952407463889,81.42770656844696,57.715912460176796,72.71669371396145,74.84224806853992,68.2822393028089,78.78675516973277,14.853277975882474,89.203264664995,0
1,3,2,0,2,2,0,8,1,2,5,0,2,17.621639101949903,59.43517327331202,92.13795921899988,20.636859100300654,81.20299332796397,43.81211666922174,45.62838179653652,30.471792852427193,37.30289027600933,6.751019737384278,81.71488801187868,49.31655382737723,45.95743470063407,55.86618032254253,0
2,2,0,1,0,2,0,4,3,0,1,3,1,30.512293933155743,35.787275423729184,27.665691768570653,76.67884010351355,3.518562809693515,97.15209729053996,35.11015437263949,61.96914399799653,0.9683532688800289,7.983688892600938,39.50521374869981,5.919986192804016,2.896935710218662,94.02971625123264,1
2,5,1,4,1,0,1,8,6,0,2,0,7,11.98436685727099,29.49408968926471,55.85023754039571,5.0782867307916035,26.990480512734994,64.11436155575706,54.20179692825842,37.6534202235497,96.14179679599559,83.7936430703216,95.059651361023,16.799210220373862,55.988986176134524,17.09201450411625,1
6,1,1,4,5,3,1,6,1,2,3,5,8,70.49060504106289,22.112611055289733,39.39332015564136,80.15981800058614,64.91849568030862,3.998382828585778,39.91600103375064,14.081856969043294,43.459855029605585,18.557381863519296,53.841032005912005,63.611663335666336,60.23307529946123,83.5110538811764,0
2,2,1,0,5,1,1,2,4,3,5,0,8,11.539401402993544,17.439391844261188,6.325387204464583,40.44929526963158,92.59946071633513,38.28174938431291,49.28593202320223,94.33847632906323,74.30782059537384,56.72542829638919,36.82142925572784,96.44088153771028,53.37122404906063,39.74052227800874,0
